Area,Frontage,Access_Road,Floors,Bedrooms,Bathrooms,Price,Frontage_missing,Access_Road_missing,Floors_missing,Bedrooms_missing,Bathrooms_missing,Area_per_Bedroom,Area_per_Bathroom,Frontage_Area_ratio,Legal_status_Sale contract,Legal_status_Unknown,Furniture_state_Full,Furniture_state_Unknown,Price_log
33.0,3.5,3.5,5.0,4.0,4.0,5.1,0,0,0,0,0,6.6,6.6,0.10294117647058823,False,False,False,True,1.8082887711792655
32.0,4.5,3.5,5.0,4.0,4.0,3.95,1,0,0,0,0,6.4,6.4,0.13636363636363635,False,False,False,False,1.599387576580599
34.0,3.4,5.5,5.0,3.0,3.0,6.0,0,1,0,0,0,8.5,8.5,0.09714285714285714,False,False,False,True,1.9459101490553132
140.0,6.5,7.5,3.0,3.0,3.0,4.7,0,0,1,1,1,35.0,35.0,0.04609929078014184,True,False,False,True,1.7404661748405046
100.0,5.0,4.0,3.0,2.0,2.0,3.9,0,0,1,0,0,33.333333333333336,33.333333333333336,0.04950495049504951,False,False,False,True,1.589235205116581
100.0,4.5,5.5,2.0,3.0,3.0,10.0,1,1,0,1,1,25.0,25.0,0.04455445544554455,False,True,False,True,2.3978952727983707
35.0,4.5,5.5,3.0,3.0,3.0,3.68,1,1,1,1,1,8.75,8.75,0.125,False,False,False,True,1.5432981099295553
37.1,5.42,3.5,6.0,3.0,4.0,6.2,0,0,0,0,0,9.275,7.42,0.142257217847769,False,False,True,False,1.9740810260220096
55.0,5.0,7.5,4.0,3.0,3.0,10.0,0,0,0,1,1,13.75,13.75,0.08928571428571429,False,False,False,True,2.3978952727983707
28.0,4.5,5.5,3.0,3.0,3.0,3.99,1,1,0,0,0,7.0,7.0,0.15517241379310345,False,False,False,False,1.6074359097634274
82.5,4.5,5.5,3.0,4.0,3.0,5.9,1,0,0,0,0,16.5,20.625,0.05389221556886228,False,False,True,False,1.9315214116032138
43.0,4.0,4.0,3.0,3.0,3.0,5.86,0,0,0,0,0,10.75,10.75,0.09090909090909091,False,False,False,True,1.925707441737794
104.5,6.5,7.5,4.0,5.5,4.0,7.5,0,0,0,0,0,16.076923076923077,20.9,0.061611374407582936,False,True,False,True,2.1400661634962708
35.0,4.0,3.5,5.0,3.0,4.0,4.45,0,0,0,0,0,8.75,7.0,0.1111111111111111,False,False,True,False,1.6956156086751528
60.0,5.0,7.5,4.0,4.0,3.0,4.5,0,0,0,0,0,12.0,15.0,0.08196721311475409,False,False,False,False,1.7047480922384253
35.0,4.5,5.5,3.0,3.0,3.0,3.68,1,1,1,1,1,8.75,8.75,0.125,False,False,True,False,1.5432981099295553
40.0,4.5,3.5,2.0,2.0,3.0,3.95,1,0,0,0,1,13.333333333333334,10.0,0.10975609756097561,False,True,False,True,1.599387576580599
40.0,6.5,5.5,4.0,3.0,4.0,5.8,0,1,0,0,0,10.0,8.0,0.15853658536585366,False,False,True,False,1.916922612182061
70.0,4.9,3.5,3.0,4.0,4.0,7.1,0,0,0,0,0,14.0,14.0,0.06901408450704226,False,False,False,False,2.0918640616783932
40.0,3.9,5.5,5.0,5.5,3.0,6.8,0,1,0,0,1,6.153846153846154,10.0,0.0951219512195122,False,False,True,False,2.0541237336955462
36.0,4.5,5.5,5.0,3.0,3.0,4.0,1,1,0,1,1,9.0,9.0,0.12162162162162163,False,False,False,True,1.6094379124341003
140.0,6.5,3.5,3.0,3.0,1.5,3.85,0,0,1,0,0,35.0,56.0,0.04609929078014184,False,True,False,True,1.5789787049493917
68.0,4.5,5.5,2.0,3.0,2.0,4.45,1,1,0,0,0,17.0,22.666666666666668,0.06521739130434782,False,False,False,False,1.6956156086751528
59.0,4.4,6.0,3.0,4.0,3.0,6.4,0,0,0,0,0,11.8,14.75,0.07333333333333333,False,False,True,False,2.0014800002101243
40.0,4.0,5.0,1.0,2.0,2.0,1.93,0,0,0,0,0,13.333333333333334,13.333333333333334,0.0975609756097561,False,False,True,False,1.0750024230289759
140.0,6.5,5.5,1.0,2.0,2.0,6.5,0,1,0,0,0,46.666666666666664,46.666666666666664,0.04609929078014184,True,False,False,True,2.0149030205422647
30.0,4.5,5.5,4.0,3.0,3.0,2.45,1,1,0,0,0,7.5,7.5,0.14516129032258066,False,True,False,True,1.2383742310432684
30.0,4.5,5.5,1.0,1.5,1.5,1.95,1,1,0,0,0,12.0,12.0,0.14516129032258066,False,False,True,False,1.0818051703517284
33.0,3.6,3.5,6.0,3.0,4.0,5.68,0,0,0,0,0,8.25,6.6,0.10588235294117647,False,False,True,False,1.8991179875485542
90.0,5.0,4.0,1.0,2.0,1.5,1.45,0,0,0,0,0,30.0,36.0,0.054945054945054944,False,False,False,True,0.8960880245566356
60.0,4.0,7.5,2.0,4.0,5.0,3.95,0,0,0,0,0,12.0,10.0,0.06557377049180328,False,True,False,True,1.599387576580599
22.0,2.5,3.5,4.0,2.0,2.0,4.25,0,0,0,0,0,7.333333333333333,7.333333333333333,0.10869565217391304,False,False,True,False,1.6582280766035324
55.0,4.5,5.5,3.0,3.0,3.0,5.6,1,1,0,0,0,13.75,13.75,0.08035714285714286,False,False,True,False,1.8870696490323797
59.0,6.5,7.0,3.0,4.0,3.0,5.3,0,0,0,0,0,11.8,14.75,0.10833333333333334,False,True,False,True,1.840549633397487
62.0,4.6,5.5,5.0,5.5,5.5,9.9,0,1,0,0,0,9.538461538461538,9.538461538461538,0.073015873015873,False,False,True,False,2.388762789235098
80.0,5.2,7.0,3.0,3.0,3.0,6.5,0,0,0,0,0,20.0,20.0,0.06419753086419754,False,False,True,False,2.0149030205422647
80.0,4.5,5.0,2.0,4.0,3.0,9.0,1,0,0,0,1,16.0,20.0,0.05555555555555555,False,False,False,True,2.302585092994046
32.5,4.5,5.5,5.0,3.0,4.0,5.4,1,1,0,0,0,8.125,6.5,0.13432835820895522,False,False,False,False,1.8562979903656263
35.0,3.5,6.0,5.0,3.0,4.0,4.8,0,0,0,0,0,8.75,7.0,0.09722222222222222,False,False,False,False,1.7578579175523736
60.0,4.0,7.5,3.0,4.0,4.0,5.4,0,0,0,0,0,12.0,12.0,0.06557377049180328,True,False,True,False,1.8562979903656263
35.0,3.5,5.5,5.0,3.0,2.0,3.6,0,1,0,0,0,8.75,11.666666666666666,0.09722222222222222,False,False,False,True,1.5260563034950492
50.0,4.5,5.5,3.0,3.0,3.0,4.3,1,1,0,1,1,12.5,12.5,0.08823529411764706,False,False,False,True,1.667706820558076
45.0,4.5,5.5,3.0,3.0,3.0,2.69,1,1,0,1,1,11.25,11.25,0.09782608695652174,False,False,False,True,1.3056264580524357
48.0,6.3,5.5,5.0,5.0,4.0,7.98,0,1,0,0,0,8.0,9.6,0.12857142857142856,False,True,False,True,2.194999882314108
140.0,4.6,5.5,3.0,4.0,3.0,10.0,0,1,0,0,0,28.0,35.0,0.032624113475177303,False,False,False,False,2.3978952727983707
64.6,4.0,4.0,2.0,2.0,2.0,6.5,0,0,0,0,0,21.53333333333333,21.53333333333333,0.06097560975609757,False,False,True,False,2.0149030205422647
60.0,3.5,3.75,3.0,3.0,2.0,3.5,0,0,0,0,0,15.0,20.0,0.05737704918032787,False,False,False,True,1.5040773967762742
70.0,4.0,7.5,2.0,3.0,4.0,1.95,0,0,0,0,0,17.5,14.0,0.056338028169014086,False,False,False,True,1.0818051703517284
40.0,6.0,3.5,3.0,3.0,3.0,2.8,0,0,0,0,0,10.0,10.0,0.14634146341463414,False,False,True,False,1.33500106673234
140.0,6.5,7.5,2.0,3.0,3.0,8.5,0,0,0,0,0,35.0,35.0,0.04609929078014184,True,False,False,True,2.2512917986064953
100.0,5.0,5.5,2.0,3.0,3.0,2.85,0,1,0,0,0,25.0,25.0,0.04950495049504951,True,False,False,True,1.3480731482996928
140.0,6.5,4.0,3.0,4.0,3.0,2.5,0,0,0,0,0,28.0,35.0,0.04609929078014184,False,False,True,False,1.252762968495368
72.0,6.5,7.5,3.0,3.0,3.0,5.9,0,0,1,1,1,18.0,18.0,0.08904109589041095,True,False,False,True,1.9315214116032138
37.0,6.5,3.5,5.0,3.0,3.0,7.7,0,0,0,0,0,9.25,9.25,0.17105263157894737,False,False,True,False,2.163323025660538
100.0,5.0,7.5,3.0,4.0,4.0,4.8,0,0,0,0,0,20.0,20.0,0.04950495049504951,False,False,True,False,1.7578579175523736
52.1,4.0,5.5,3.0,3.0,3.0,4.4,0,1,0,0,0,13.025,13.025,0.07532956685499058,False,False,True,False,1.6863989535702288
140.0,6.5,5.5,2.0,4.0,4.0,7.0,0,1,0,0,0,28.0,28.0,0.04609929078014184,False,True,False,True,2.0794415416798357
34.0,4.5,5.5,5.0,3.0,3.0,5.38,1,1,0,0,1,8.5,8.5,0.12857142857142856,False,False,False,True,1.8531680973566984
33.0,4.5,5.5,4.0,3.0,3.0,4.0,1,1,0,1,1,8.25,8.25,0.1323529411764706,False,False,False,True,1.6094379124341003
48.0,3.8,5.5,4.0,5.0,3.0,6.0,0,1,0,0,0,8.0,12.0,0.07755102040816327,False,False,False,True,1.9459101490553132
48.0,4.6,4.0,5.0,4.0,4.0,5.75,0,0,0,0,0,9.6,9.6,0.09387755102040815,False,False,True,False,1.9095425048844386
44.9,6.5,5.5,5.0,2.0,3.0,9.8,0,1,0,0,0,14.966666666666667,11.225,0.14161220043572986,False,False,True,False,2.379546134130174
74.0,6.5,5.5,1.0,1.5,1.5,2.89,0,1,0,0,0,29.6,29.6,0.08666666666666667,False,False,False,True,1.358409157630355
72.0,4.5,7.5,2.0,4.0,5.0,5.8,1,0,0,0,0,14.4,12.0,0.06164383561643835,False,False,True,False,1.916922612182061
140.0,6.5,7.0,2.0,4.0,2.0,9.0,0,0,0,0,0,28.0,46.666666666666664,0.04609929078014184,False,False,False,False,2.302585092994046
100.0,6.0,6.0,2.0,3.0,3.0,2.3,0,0,0,0,0,25.0,25.0,0.0594059405940594,False,False,False,False,1.1939224684724346
68.0,4.5,7.5,3.0,3.0,3.0,8.9,1,0,1,1,1,17.0,17.0,0.06521739130434782,False,False,False,True,2.2925347571405443
90.0,6.5,7.5,3.0,4.0,4.0,9.0,0,0,0,0,0,18.0,18.0,0.07142857142857142,False,False,False,True,2.302585092994046
45.0,4.0,5.0,5.0,5.5,4.0,9.8,0,0,0,0,0,6.923076923076923,9.0,0.08695652173913043,False,False,True,False,2.379546134130174
76.6,4.5,4.0,3.0,4.0,3.0,5.5,0,0,0,0,0,15.319999999999999,19.15,0.05798969072164949,False,False,False,True,1.8718021769015913
48.1,5.0,5.5,3.0,4.0,3.0,6.5,0,1,0,0,0,9.620000000000001,12.025,0.10183299389002036,False,False,True,False,2.0149030205422647
65.0,6.2,3.5,5.0,5.5,4.0,9.85,0,0,0,0,0,10.0,13.0,0.09393939393939395,False,False,False,True,2.3841650799864684
68.0,4.0,7.0,2.0,3.0,3.0,4.97,0,0,0,1,1,17.0,17.0,0.057971014492753624,False,False,False,True,1.7867469274045107
140.0,4.5,7.5,3.0,4.0,2.0,5.8,1,0,1,0,0,28.0,46.666666666666664,0.031914893617021274,False,False,False,True,1.916922612182061
80.0,4.5,5.5,2.0,3.0,3.0,9.9,1,1,0,0,0,20.0,20.0,0.05555555555555555,False,False,True,False,2.388762789235098
33.0,4.5,3.5,4.0,3.0,4.0,4.3,1,0,0,0,0,8.25,6.6,0.1323529411764706,False,False,False,False,1.667706820558076
67.0,5.5,5.5,2.0,3.0,2.0,4.6,0,1,0,0,0,16.75,22.333333333333332,0.08088235294117647,False,False,False,True,1.7227665977411035
76.0,4.0,5.5,2.0,3.0,3.0,7.4,0,1,0,1,1,19.0,19.0,0.05194805194805195,False,False,False,True,2.128231705849268
31.0,4.5,5.5,2.0,2.0,2.0,3.0,1,1,0,0,0,10.333333333333334,10.333333333333334,0.140625,False,False,True,False,1.3862943611198906
50.0,6.5,5.5,3.0,3.0,2.0,5.1,0,0,0,0,0,12.5,16.666666666666668,0.12745098039215685,False,False,False,True,1.8082887711792655
83.8,4.5,5.5,3.0,2.0,2.0,2.99,1,1,1,0,0,27.933333333333334,27.933333333333334,0.05306603773584906,False,False,False,True,1.3837912309017721
81.0,4.5,5.5,3.0,3.0,3.0,8.5,1,1,0,0,0,20.25,20.25,0.054878048780487805,False,False,False,True,2.2512917986064953
140.0,6.5,7.5,3.0,3.0,3.0,5.7,0,0,0,1,1,35.0,35.0,0.04609929078014184,False,False,False,True,1.9021075263969205
70.0,4.2,5.0,2.0,3.0,2.0,8.5,0,0,0,0,0,17.5,23.333333333333332,0.05915492957746479,False,False,False,False,2.2512917986064953
36.8,4.5,3.5,2.0,2.0,3.0,4.2,1,0,0,0,1,12.266666666666666,9.2,0.11904761904761905,False,False,False,True,1.6486586255873816
48.0,4.5,5.5,2.0,2.0,2.0,7.0,1,1,0,0,0,16.0,16.0,0.09183673469387756,False,False,False,True,2.0794415416798357
38.0,3.9,3.5,5.0,3.0,3.0,6.2,0,0,0,0,0,9.5,9.5,0.09999999999999999,False,False,False,False,1.9740810260220096
60.0,4.0,5.5,3.0,3.0,3.0,3.9,0,0,0,0,0,15.0,15.0,0.06557377049180328,False,False,False,False,1.589235205116581
76.5,4.0,4.0,3.0,2.0,3.0,2.25,0,0,1,0,1,25.5,19.125,0.05161290322580645,False,True,False,True,1.1786549963416462
56.0,4.5,5.5,2.0,3.0,3.0,5.2,1,1,0,0,0,14.0,14.0,0.07894736842105263,False,False,True,False,1.824549292051046
100.0,4.0,6.0,1.0,3.0,2.0,3.99,0,0,0,0,0,25.0,33.333333333333336,0.039603960396039604,False,True,False,True,1.6074359097634274
140.0,6.5,7.0,2.0,4.0,4.0,4.1,0,0,0,0,0,28.0,28.0,0.04609929078014184,False,True,False,True,1.62924053973028
94.5,5.0,5.0,3.0,4.0,3.0,4.8,0,0,0,0,0,18.9,23.625,0.05235602094240838,False,True,False,True,1.7578579175523736
140.0,6.5,6.0,2.0,4.0,3.0,6.6,0,0,0,0,0,28.0,35.0,0.04609929078014184,False,True,False,True,2.028148247292285
56.0,4.5,5.5,3.0,3.0,4.0,6.85,1,1,0,0,0,14.0,11.2,0.07894736842105263,False,False,True,False,2.060513531794317
109.0,4.4,7.5,2.0,3.0,3.0,9.3,0,0,0,0,1,27.25,27.25,0.04,False,True,False,True,2.33214389523559
64.8,5.4,5.5,3.0,4.0,5.0,6.35,0,1,0,0,0,12.959999999999999,10.799999999999999,0.08206686930091187,False,True,False,True,1.9947003132247452
61.4,5.0,3.5,2.0,2.0,2.0,1.95,0,0,0,0,0,20.466666666666665,20.466666666666665,0.08012820512820513,False,False,False,True,1.0818051703517284
38.0,4.5,3.5,5.0,5.5,5.5,5.85,0,0,0,0,0,5.846153846153846,5.846153846153846,0.11538461538461539,False,True,False,False,1.9242486522741338
41.0,4.5,5.5,5.0,3.0,3.0,7.7,1,1,0,1,1,10.25,10.25,0.10714285714285714,False,False,False,True,2.163323025660538
63.0,5.0,7.5,4.0,4.0,4.0,7.5,0,0,0,0,0,12.6,12.6,0.078125,False,False,True,False,2.1400661634962708
130.0,4.5,5.5,2.0,3.0,3.0,3.69,1,1,0,0,0,32.5,32.5,0.03435114503816794,False,False,True,False,1.5454325824581878
51.0,4.5,5.5,1.0,1.5,1.5,5.1,1,1,0,0,0,20.4,20.4,0.08653846153846154,False,False,False,True,1.8082887711792655
48.0,4.0,6.0,2.0,3.0,2.0,5.6,0,0,0,0,0,12.0,16.0,0.08163265306122448,False,False,False,True,1.8870696490323797
115.0,4.5,5.5,1.0,3.0,3.0,1.85,1,1,0,0,0,28.75,28.75,0.03879310344827586,False,False,False,False,1.0473189942805592
38.0,4.5,5.5,5.0,3.0,3.0,6.2,1,1,0,1,1,9.5,9.5,0.11538461538461539,False,False,False,False,1.9740810260220096
46.0,3.9,6.0,5.0,5.0,3.0,6.0,0,0,0,0,1,7.666666666666667,11.5,0.08297872340425531,False,False,True,False,1.9459101490553132
55.0,4.0,6.0,3.0,3.0,4.0,6.4,0,0,0,0,0,13.75,11.0,0.07142857142857142,False,True,False,True,2.0014800002101243
36.0,4.5,5.5,4.0,4.0,3.0,2.65,1,1,0,0,0,7.2,9.0,0.12162162162162163,False,False,True,False,1.2947271675944
73.0,6.5,4.0,1.0,2.0,1.5,9.8,0,0,0,0,0,24.333333333333332,29.2,0.08783783783783784,False,False,False,True,2.379546134130174
68.0,4.0,7.5,4.0,4.0,5.0,4.55,0,0,0,0,0,13.6,11.333333333333334,0.057971014492753624,False,False,True,False,1.713797927758343
140.0,4.5,5.5,3.0,3.0,3.0,1.45,1,1,1,1,1,35.0,35.0,0.031914893617021274,False,False,False,True,0.8960880245566356
140.0,6.5,5.5,2.0,3.0,3.0,2.15,0,1,0,1,1,35.0,35.0,0.04609929078014184,False,True,False,True,1.1474024528375417
53.0,4.5,7.5,4.0,4.0,3.0,6.15,1,0,0,0,0,10.6,13.25,0.08333333333333333,False,False,False,True,1.9671123567059163
57.0,4.4,5.5,3.0,4.0,3.0,6.3,0,1,0,0,0,11.4,14.25,0.07586206896551725,False,False,False,True,1.9878743481543455
53.5,4.0,5.5,2.0,3.0,3.0,1.43,0,1,0,0,0,13.375,13.375,0.07339449541284404,False,False,False,True,0.8878912573524571
36.0,4.0,4.0,2.0,2.0,1.5,3.95,0,0,0,0,0,12.0,14.4,0.10810810810810811,False,False,True,False,1.599387576580599
72.0,6.2,4.0,4.0,4.0,5.0,6.0,0,0,0,0,0,14.4,12.0,0.08493150684931507,False,False,True,False,1.9459101490553132
35.0,3.5,7.5,3.0,1.5,1.5,8.35,0,0,1,0,0,14.0,14.0,0.09722222222222222,False,False,False,True,2.2353763433005955
92.1,5.8,6.0,3.0,5.0,5.0,6.5,0,0,1,0,0,15.35,15.35,0.06229860365198711,False,False,False,True,2.0149030205422647
60.0,4.0,7.5,3.0,4.0,5.0,3.78,0,0,0,0,0,12.0,10.0,0.06557377049180328,False,False,False,False,1.5644405465033644
47.0,4.5,5.5,3.0,3.0,3.0,4.2,1,1,1,1,1,11.75,11.75,0.09375,False,True,False,True,1.6486586255873816
38.0,4.5,5.5,5.0,3.0,3.0,2.85,1,1,0,0,0,9.5,9.5,0.11538461538461539,False,False,False,False,1.3480731482996928
100.0,5.0,5.5,3.0,3.0,3.0,10.0,0,1,0,0,1,25.0,25.0,0.04950495049504951,False,False,False,True,2.3978952727983707
64.0,4.5,5.5,3.0,3.0,3.0,9.0,1,1,1,1,1,16.0,16.0,0.06923076923076923,False,True,False,True,2.302585092994046
72.0,5.0,5.5,3.0,3.0,3.0,8.01,0,1,1,1,1,18.0,18.0,0.0684931506849315,False,True,False,True,2.1983350716202463
44.0,3.9,3.5,5.0,5.0,4.0,7.2,0,0,0,0,0,7.333333333333333,8.8,0.08666666666666667,False,False,True,False,2.1041341542702074
110.0,4.5,6.0,4.0,4.0,4.0,9.8,0,0,0,0,0,22.0,22.0,0.04054054054054054,False,False,False,False,2.379546134130174
80.0,4.5,5.5,3.0,3.0,3.0,9.0,1,1,1,1,1,20.0,20.0,0.05555555555555555,False,True,False,True,2.302585092994046
88.0,5.5,7.5,4.0,4.0,5.5,6.2,0,0,0,0,0,17.6,13.538461538461538,0.06179775280898876,False,True,False,True,1.9740810260220096
31.0,4.5,5.5,5.0,4.0,4.0,6.1,1,1,0,0,0,6.2,6.2,0.140625,False,False,True,False,1.9600947840472698
140.0,4.5,5.5,3.0,4.0,5.0,8.8,1,1,1,0,0,28.0,23.333333333333332,0.031914893617021274,False,False,False,True,2.2823823856765264
61.1,4.7,7.0,3.0,4.0,5.0,3.35,0,0,0,0,0,12.22,10.183333333333334,0.07568438003220612,False,False,False,False,1.4701758451005926
58.0,4.5,5.5,4.0,3.0,3.0,2.7,1,1,0,0,0,14.5,14.5,0.07627118644067797,False,False,False,False,1.308332819650179
54.0,4.0,7.5,3.0,3.0,3.0,9.5,0,0,0,1,1,13.5,13.5,0.07272727272727272,False,False,False,True,2.3513752571634776
56.0,4.0,6.0,4.0,4.0,5.0,7.3,0,0,0,0,0,11.2,9.333333333333334,0.07017543859649122,False,False,False,False,2.1162555148025524
84.0,5.0,5.0,2.0,3.0,1.5,2.08,0,0,0,0,0,21.0,33.6,0.058823529411764705,False,False,False,False,1.1249295969854831
36.0,4.5,5.5,4.0,3.0,3.0,6.5,1,1,0,1,1,9.0,9.0,0.12162162162162163,False,True,False,True,2.0149030205422647
43.0,4.5,5.5,4.0,4.0,3.0,9.1,1,1,0,0,1,8.6,10.75,0.10227272727272728,False,False,False,True,2.312535423847214
40.0,4.0,6.0,3.0,2.0,2.0,4.0,0,0,0,0,0,13.333333333333334,13.333333333333334,0.0975609756097561,False,False,False,False,1.6094379124341003
140.0,6.5,3.5,3.0,3.0,3.0,2.5,0,0,1,1,1,35.0,35.0,0.04609929078014184,False,False,False,True,1.252762968495368
54.0,4.5,5.0,3.0,3.0,3.0,7.0,1,0,0,1,1,13.5,13.5,0.08181818181818182,False,True,False,True,2.0794415416798357
104.0,4.5,5.5,2.0,3.0,3.0,9.0,1,1,0,1,1,26.0,26.0,0.04285714285714286,False,True,False,True,2.302585092994046
82.5,4.5,5.5,3.0,3.0,3.0,7.3,1,1,1,1,1,20.625,20.625,0.05389221556886228,False,False,False,True,2.1162555148025524
60.0,4.0,4.0,2.0,2.0,2.0,3.8,0,0,0,0,0,20.0,20.0,0.06557377049180328,False,False,True,False,1.5686159179138452
33.0,4.5,5.5,4.0,3.0,3.0,9.0,1,1,0,1,1,8.25,8.25,0.1323529411764706,False,False,True,False,2.302585092994046
75.0,5.0,5.5,3.0,3.0,3.0,8.7,0,1,0,1,1,18.75,18.75,0.06578947368421052,False,False,False,True,2.272125885509337
30.0,3.2,5.5,5.0,3.0,4.0,4.79,0,1,0,0,0,7.5,6.0,0.1032258064516129,False,False,False,False,1.7561322915849038
96.0,5.0,6.0,2.0,3.0,2.0,1.9,0,0,0,0,0,24.0,32.0,0.05154639175257732,False,False,True,False,1.0647107369924282
42.6,3.5,5.5,4.0,4.0,3.0,3.45,0,1,0,0,0,8.52,10.65,0.08027522935779816,False,False,False,False,1.4929040961781488
63.0,4.5,5.5,4.0,4.0,4.0,9.9,0,1,0,0,0,12.6,12.6,0.0703125,False,False,True,False,2.388762789235098
30.0,4.5,5.5,5.0,3.0,4.0,2.9,1,1,0,0,0,7.5,6.0,0.14516129032258066,False,False,True,False,1.3609765531356006
68.0,4.0,7.5,4.0,5.0,5.0,5.6,0,0,0,0,0,11.333333333333334,11.333333333333334,0.057971014492753624,False,False,False,True,1.8870696490323797
41.0,4.5,5.5,6.0,3.0,3.0,8.85,1,1,0,1,1,10.25,10.25,0.10714285714285714,False,False,False,True,2.2874714551839976
120.0,6.0,5.5,3.0,3.0,3.0,4.8,0,1,1,0,0,30.0,30.0,0.049586776859504134,True,False,False,True,1.7578579175523736
35.0,4.5,5.5,5.0,3.0,4.0,5.5,1,1,0,0,0,8.75,7.0,0.125,False,False,True,False,1.8718021769015913
49.0,5.5,5.5,3.0,3.0,3.0,5.49,0,1,1,1,1,12.25,12.25,0.11,False,True,False,True,1.8702625307159986
69.5,4.5,5.5,3.0,4.0,3.0,2.05,1,1,0,0,0,13.9,17.375,0.06382978723404255,False,False,False,False,1.1151415906193203
40.0,4.5,5.0,4.0,3.0,2.0,5.95,1,0,0,0,0,10.0,13.333333333333334,0.10975609756097561,False,False,False,True,1.9387416595767009
34.0,4.0,3.5,5.0,3.0,3.0,4.0,0,0,0,0,0,8.5,8.5,0.11428571428571428,False,False,True,False,1.6094379124341003
46.0,3.5,4.0,3.0,3.0,3.0,5.0,0,0,0,0,0,11.5,11.5,0.07446808510638298,False,False,False,True,1.791759469228055
60.0,6.5,3.5,3.0,3.0,2.0,4.5,0,0,0,0,0,15.0,20.0,0.10655737704918032,False,False,True,False,1.7047480922384253
42.0,4.5,5.5,6.0,4.0,5.0,6.5,1,1,0,0,0,8.4,7.0,0.10465116279069768,False,False,False,True,2.0149030205422647
55.0,4.0,3.5,3.0,4.0,3.0,6.1,0,0,0,0,0,11.0,13.75,0.07142857142857142,False,False,False,False,1.9600947840472698
35.0,4.5,5.5,4.0,5.0,3.0,3.65,1,1,0,0,1,5.833333333333333,8.75,0.125,False,False,False,True,1.536867219599265
60.0,5.0,7.5,5.0,5.0,5.5,3.4,0,0,0,0,0,10.0,9.23076923076923,0.08196721311475409,False,False,False,True,1.4816045409242156
33.0,4.5,3.5,5.0,3.0,3.0,3.9,1,0,0,0,0,8.25,8.25,0.1323529411764706,False,False,True,False,1.589235205116581
23.0,3.3,5.5,5.0,2.0,4.0,5.49,0,1,0,0,0,7.666666666666667,4.6,0.13749999999999998,False,True,False,True,1.8702625307159986
30.0,3.0,3.5,5.0,3.0,4.0,4.78,0,0,0,0,0,7.5,6.0,0.0967741935483871,False,False,False,True,1.7544036826842861
63.0,4.0,7.5,2.0,4.0,4.0,8.99,0,0,0,0,0,12.6,12.6,0.0625,False,False,False,True,2.301584592660462
43.0,4.0,5.5,6.0,4.0,5.0,6.2,0,1,0,0,0,8.6,7.166666666666667,0.09090909090909091,False,False,True,False,1.9740810260220096
62.5,5.0,4.5,1.0,2.0,2.0,3.8,0,0,0,0,0,20.833333333333332,20.833333333333332,0.07874015748031496,False,False,False,True,1.5686159179138452
45.0,4.3,4.0,3.0,3.0,4.0,5.9,0,0,0,0,0,11.25,9.0,0.09347826086956522,False,False,False,False,1.9315214116032138
37.0,4.5,5.5,6.0,3.0,3.0,5.6,1,1,0,1,1,9.25,9.25,0.11842105263157894,False,False,True,False,1.8870696490323797
98.5,4.5,5.5,4.0,5.5,5.5,9.0,1,1,0,0,0,15.153846153846153,15.153846153846153,0.04522613065326633,False,False,True,False,2.302585092994046
56.0,4.5,5.0,4.0,4.0,4.0,7.5,1,0,0,0,0,11.2,11.2,0.07894736842105263,False,False,True,False,2.1400661634962708
82.0,4.5,5.0,3.0,4.0,4.0,9.4,1,0,0,0,0,16.4,16.4,0.05421686746987952,False,False,False,False,2.341805806147327
40.0,4.0,5.5,2.0,2.0,3.0,1.29,0,1,0,0,1,13.333333333333334,10.0,0.0975609756097561,False,True,False,True,0.8285518175661483
52.0,4.5,5.5,4.0,4.0,3.0,8.5,1,1,0,0,0,10.4,13.0,0.08490566037735849,False,False,True,False,2.2512917986064953
34.0,4.5,4.0,2.0,3.0,2.0,4.1,1,0,0,0,0,8.5,11.333333333333334,0.12857142857142856,False,False,False,True,1.62924053973028
100.0,5.0,7.5,3.0,4.0,3.0,5.2,0,0,0,0,0,20.0,25.0,0.04950495049504951,False,False,True,False,1.824549292051046
140.0,6.5,7.5,3.0,4.0,4.0,8.5,0,0,0,0,0,28.0,28.0,0.04609929078014184,False,False,False,True,2.2512917986064953
52.0,4.5,5.5,4.0,5.0,4.0,8.6,1,1,0,0,0,8.666666666666666,10.4,0.08490566037735849,False,False,True,False,2.2617630984737906
80.0,4.5,5.5,2.0,4.0,2.0,5.79,1,1,0,0,0,16.0,26.666666666666668,0.05555555555555555,False,False,False,True,1.9154509415706047
136.0,4.5,7.5,3.0,3.0,3.0,4.2,1,0,1,1,1,34.0,34.0,0.032846715328467155,True,False,False,True,1.6486586255873816
47.0,4.5,5.5,5.0,4.0,4.0,6.75,1,1,0,0,0,9.4,9.4,0.09375,False,False,False,False,2.0476928433652555
70.0,4.0,7.0,4.0,4.0,4.0,6.5,0,0,0,0,0,14.0,14.0,0.056338028169014086,False,False,True,False,2.0149030205422647
90.0,4.5,7.5,2.0,4.0,3.0,3.2,1,0,0,0,0,18.0,22.5,0.04945054945054945,True,False,False,True,1.4350845252893227
60.0,4.5,5.5,4.0,4.0,3.0,3.7,1,1,0,0,1,12.0,15.0,0.07377049180327869,False,True,False,True,1.547562508716013
137.0,6.5,5.5,3.0,2.0,1.5,7.4,0,1,1,0,0,45.666666666666664,54.8,0.04710144927536232,False,True,False,False,2.128231705849268
