Area,Frontage,Access_Road,Floors,Bedrooms,Bathrooms,Legal_status,Furniture_state,Price,Frontage_missing,Access_Road_missing,Floors_missing,Bedrooms_missing,Bathrooms_missing,Area_per_Bedroom,Area_per_Bathroom,Frontage_Area_ratio
54.1,3.5,3.5,4.0,3.0,3.0,Have certificate,Full,3.1,0,0,0,0,0,13.525,13.525,0.06352087114337568
30.4,4.0,5.5,3.0,3.0,2.0,Have certificate,Basic,3.9,0,1,0,0,0,7.6,10.133333333333333,0.12738853503184713
140.0,6.5,7.5,2.0,4.0,3.0,Sale contract,Unknown,6.3,0,0,0,0,0,28.0,35.0,0.04609929078014184
140.0,6.5,7.5,2.0,4.0,3.0,Sale contract,Unknown,5.8,0,0,0,0,0,28.0,35.0,0.04609929078014184
36.0,4.5,5.5,2.0,2.0,2.0,Have certificate,Full,2.3,1,1,0,0,0,12.0,12.0,0.12162162162162163
44.0,4.0,6.0,3.0,3.0,3.0,Have certificate,Full,5.75,0,0,0,0,0,11.0,11.0,0.08888888888888889
120.0,4.5,7.0,2.0,5.0,5.0,Have certificate,Full,7.2,0,0,0,0,0,20.0,20.0,0.0371900826446281
35.0,4.0,4.0,6.0,5.5,5.0,Have certificate,Basic,6.65,0,0,0,0,0,5.384615384615385,5.833333333333333,0.1111111111111111
46.0,3.8,4.0,4.0,4.0,4.0,Have certificate,Basic,8.5,0,0,0,0,0,9.2,9.2,0.08085106382978723
85.5,4.5,5.5,4.0,5.5,5.5,Have certificate,Full,6.9,0,0,0,0,0,13.153846153846153,13.153846153846153,0.05202312138728324
70.0,5.0,4.0,1.0,2.0,2.0,Have certificate,Full,4.4,0,0,0,0,0,23.333333333333332,23.333333333333332,0.07042253521126761
41.0,3.3,5.0,2.0,2.0,2.0,Have certificate,Unknown,3.65,0,0,0,0,0,13.666666666666666,13.666666666666666,0.07857142857142857
48.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Unknown,4.92,1,1,1,1,1,12.0,12.0,0.09183673469387756
121.7,4.5,5.5,1.0,1.5,1.5,Have certificate,Unknown,8.95,1,1,0,0,0,48.68,48.68,0.03667481662591687
52.0,4.5,7.5,1.0,3.0,3.0,Have certificate,Unknown,8.9,1,0,0,1,1,13.0,13.0,0.08490566037735849
81.0,4.0,6.0,4.0,4.0,4.0,Have certificate,Basic,7.2,0,0,0,0,0,16.2,16.2,0.04878048780487805
45.0,4.7,6.0,4.0,5.5,5.5,Have certificate,Full,5.65,0,0,0,0,0,6.923076923076923,6.923076923076923,0.10217391304347827
56.4,5.0,4.0,3.0,3.0,3.0,Have certificate,Basic,1.83,0,0,0,0,0,14.1,14.1,0.08710801393728224
45.0,4.5,7.5,2.0,2.0,2.0,Unknown,Basic,1.65,1,0,0,0,0,15.0,15.0,0.09782608695652174
43.0,4.5,5.5,6.0,4.0,5.0,Have certificate,Full,7.89,1,1,0,0,0,8.6,7.166666666666667,0.10227272727272728
64.0,4.0,7.5,1.0,1.5,1.5,Have certificate,Unknown,7.4,0,0,0,0,0,25.6,25.6,0.06153846153846154
40.0,4.0,5.5,5.0,3.0,3.0,Unknown,Unknown,5.95,0,1,0,1,1,10.0,10.0,0.0975609756097561
41.0,4.5,5.5,5.0,3.0,3.0,Unknown,Unknown,7.3,1,1,0,1,1,10.25,10.25,0.10714285714285714
42.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Unknown,7.0,1,1,1,1,1,10.5,10.5,0.10465116279069768
60.0,3.5,7.5,4.0,4.0,4.0,Unknown,Unknown,7.7,0,0,0,0,0,12.0,12.0,0.05737704918032787
42.0,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,7.3,1,1,1,1,1,10.5,10.5,0.10465116279069768
37.0,4.5,5.5,5.0,3.0,3.0,Unknown,Unknown,6.9,1,1,0,1,1,9.25,9.25,0.11842105263157894
50.0,4.2,6.0,5.0,5.0,4.0,Have certificate,Unknown,10.0,0,0,0,0,0,8.333333333333334,10.0,0.08235294117647059
40.3,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,7.1,1,1,1,1,1,10.075,10.075,0.10895883777239711
50.0,4.5,5.5,3.0,5.5,3.0,Unknown,Unknown,9.5,1,1,0,0,1,7.6923076923076925,12.5,0.08823529411764706
72.0,4.5,5.5,4.0,3.0,3.0,Unknown,Full,10.0,1,1,0,1,1,18.0,18.0,0.06164383561643835
38.0,3.6,3.5,2.0,2.0,2.0,Have certificate,Full,4.39,0,0,0,0,0,12.666666666666666,12.666666666666666,0.09230769230769231
46.2,4.2,7.5,4.0,4.0,4.0,Have certificate,Full,10.0,0,0,0,0,0,9.24,9.24,0.08898305084745763
27.0,2.5,3.5,1.0,1.5,1.5,Have certificate,Unknown,2.5,0,0,0,0,0,10.8,10.8,0.08928571428571429
112.0,6.5,7.5,3.0,4.0,3.0,Have certificate,Full,8.5,0,0,0,0,0,22.4,28.0,0.05752212389380531
30.0,4.5,5.5,4.0,3.0,3.0,Have certificate,Unknown,2.5,1,1,0,0,0,7.5,7.5,0.14516129032258066
41.0,4.0,3.5,3.0,3.0,2.0,Have certificate,Full,3.2,0,0,0,0,0,10.25,13.666666666666666,0.09523809523809523
24.0,4.5,5.5,4.0,3.0,3.0,Have certificate,Full,3.1,1,1,0,0,0,6.0,6.0,0.18
79.0,4.5,7.5,3.0,5.0,3.0,Have certificate,Full,8.6,1,0,0,0,0,13.166666666666666,19.75,0.05625
57.0,3.0,3.5,4.0,4.0,3.0,Have certificate,Full,6.5,0,0,0,0,0,11.4,14.25,0.05172413793103448
20.0,5.0,5.0,4.0,3.0,3.0,Have certificate,Basic,4.95,0,0,0,0,0,5.0,5.0,0.23809523809523808
140.0,6.5,6.0,3.0,4.0,4.0,Have certificate,Full,7.2,0,0,0,0,0,28.0,28.0,0.04609929078014184
32.0,5.8,5.5,5.0,3.0,4.0,Have certificate,Basic,5.0,0,1,0,0,0,8.0,6.4,0.17575757575757575
66.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Basic,4.95,1,1,0,1,1,16.5,16.5,0.06716417910447761
45.0,4.5,5.5,5.0,4.0,5.0,Have certificate,Full,6.9,1,1,0,0,0,9.0,7.5,0.09782608695652174
30.0,3.8,3.5,5.0,4.0,4.0,Have certificate,Basic,3.98,0,0,0,0,0,6.0,6.0,0.12258064516129032
51.0,5.2,7.5,3.0,1.5,1.5,Have certificate,Basic,5.7,0,0,1,0,0,20.4,20.4,0.1
140.0,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,6.8,1,1,0,0,0,35.0,35.0,0.031914893617021274
35.0,4.5,5.5,6.0,3.0,3.0,Have certificate,Unknown,4.58,1,1,0,1,1,8.75,8.75,0.125
90.2,4.0,7.5,3.0,4.0,3.0,Have certificate,Full,4.35,0,0,0,0,0,18.04,22.55,0.043859649122807015
56.0,4.5,5.5,2.0,2.0,3.0,Have certificate,Basic,4.1,1,1,0,0,0,18.666666666666668,14.0,0.07894736842105263
104.5,5.0,7.5,2.0,3.0,2.0,Have certificate,Full,5.8,0,0,0,0,0,26.125,34.833333333333336,0.04739336492890995
98.0,5.0,5.0,3.0,4.0,4.0,Have certificate,Basic,7.8,0,0,0,0,0,19.6,19.6,0.050505050505050504
112.0,4.5,7.5,3.0,2.0,2.0,Have certificate,Unknown,3.3,1,0,1,0,0,37.333333333333336,37.333333333333336,0.03982300884955752
140.0,6.0,5.5,2.0,2.0,1.5,Have certificate,Unknown,5.9,0,0,0,0,0,46.666666666666664,56.0,0.0425531914893617
50.0,4.0,7.5,2.0,3.0,3.0,Unknown,Unknown,4.75,0,0,0,1,1,12.5,12.5,0.0784313725490196
70.0,4.5,5.0,2.0,3.0,2.0,Have certificate,Unknown,3.6,1,0,0,0,0,17.5,23.333333333333332,0.06338028169014084
89.9,5.0,7.0,2.0,3.0,2.0,Have certificate,Full,3.79,0,0,0,0,0,22.475,29.96666666666667,0.055005500550055
58.0,6.0,5.0,3.0,4.0,4.0,Have certificate,Unknown,4.83,0,0,0,0,0,11.6,11.6,0.1016949152542373
34.0,4.0,6.0,2.0,3.0,3.0,Have certificate,Full,2.35,0,0,0,1,1,8.5,8.5,0.11428571428571428
34.0,4.5,5.5,3.0,4.0,3.0,Have certificate,Full,1.95,1,1,0,0,0,6.8,8.5,0.12857142857142856
100.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Unknown,4.6,1,1,1,1,1,25.0,25.0,0.04455445544554455
110.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Unknown,9.8,1,1,0,1,1,27.5,27.5,0.04054054054054054
35.0,4.5,5.5,6.0,3.0,3.0,Have certificate,Unknown,8.6,1,1,0,1,1,8.75,8.75,0.125
128.0,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,4.5,1,1,1,1,1,32.0,32.0,0.03488372093023256
36.0,3.6,3.5,3.0,3.0,3.0,Have certificate,Basic,2.1,0,0,0,0,0,9.0,9.0,0.0972972972972973
90.0,5.0,5.5,4.0,3.0,3.0,Have certificate,Unknown,9.8,0,1,0,1,1,22.5,22.5,0.054945054945054944
36.0,4.5,5.5,4.0,3.0,4.0,Have certificate,Unknown,6.5,1,1,0,0,0,9.0,7.2,0.12162162162162163
95.0,4.5,7.5,2.0,3.0,2.0,Have certificate,Full,6.9,1,0,0,0,0,23.75,31.666666666666668,0.046875
52.0,6.5,7.5,3.0,2.0,2.0,Have certificate,Full,9.9,0,0,0,0,0,17.333333333333332,17.333333333333332,0.12264150943396226
45.0,5.0,7.0,3.0,4.0,3.0,Have certificate,Full,9.9,0,0,0,0,0,9.0,11.25,0.10869565217391304
44.0,4.4,3.5,4.0,3.0,3.0,Unknown,Full,4.99,0,0,0,0,0,11.0,11.0,0.09777777777777778
30.0,4.5,5.5,3.0,2.0,3.0,Have certificate,Full,3.5,1,1,0,0,1,10.0,7.5,0.14516129032258066
37.0,4.0,3.5,2.0,2.0,3.0,Have certificate,Basic,3.35,0,0,0,0,1,12.333333333333334,9.25,0.10526315789473684
77.0,4.06,6.0,3.0,3.0,4.0,Have certificate,Full,10.0,0,0,0,0,0,19.25,15.4,0.052051282051282045
58.0,4.0,7.5,4.0,4.0,3.0,Have certificate,Basic,10.0,0,0,0,0,1,11.6,14.5,0.06779661016949153
59.0,4.6,4.0,2.0,4.0,3.0,Have certificate,Full,6.6,0,0,0,0,1,11.8,14.75,0.07666666666666666
70.0,5.0,7.5,4.0,5.5,5.0,Unknown,Basic,9.5,0,0,0,0,0,10.76923076923077,11.666666666666666,0.07042253521126761
76.0,4.0,4.0,3.0,4.0,3.0,Have certificate,Full,7.8,0,0,0,0,1,15.2,19.0,0.05194805194805195
26.0,3.0,3.5,3.0,2.0,2.0,Have certificate,Unknown,2.85,0,0,0,0,0,8.666666666666666,8.666666666666666,0.1111111111111111
70.0,5.0,6.0,4.0,4.0,4.0,Have certificate,Full,5.9,0,0,0,0,0,14.0,14.0,0.07042253521126761
46.0,3.9,4.2,6.0,4.0,5.0,Have certificate,Basic,7.8,0,0,0,0,0,9.2,7.666666666666667,0.08297872340425531
95.0,5.0,7.0,3.0,5.0,5.0,Have certificate,Basic,2.5,0,0,1,0,0,15.833333333333334,15.833333333333334,0.052083333333333336
61.0,5.0,4.0,3.0,2.0,1.5,Have certificate,Unknown,2.09,0,0,1,0,0,20.333333333333332,24.4,0.08064516129032258
45.0,3.0,3.5,5.0,5.5,4.0,Have certificate,Basic,5.52,0,0,0,0,0,6.923076923076923,9.0,0.06521739130434782
65.0,4.0,4.0,2.0,2.0,3.0,Have certificate,Full,2.9,0,0,0,0,0,21.666666666666668,16.25,0.06060606060606061
34.0,5.5,3.5,6.0,4.0,4.0,Have certificate,Full,6.68,0,0,0,0,0,6.8,6.8,0.15714285714285714
54.0,3.7,6.0,3.0,4.0,3.0,Have certificate,Basic,9.5,0,0,0,0,0,10.8,13.5,0.06727272727272728
41.0,4.1,3.5,3.0,3.0,4.0,Have certificate,Basic,7.6,0,0,0,0,0,10.25,8.2,0.0976190476190476
36.0,4.5,5.5,6.0,3.0,3.0,Have certificate,Basic,7.48,1,1,0,0,0,9.0,9.0,0.12162162162162163
38.0,3.4,3.5,5.0,5.5,5.0,Have certificate,Full,7.65,0,0,0,0,0,5.846153846153846,6.333333333333333,0.08717948717948718
132.8,5.0,5.5,3.0,3.0,3.0,Have certificate,Basic,6.8,0,1,1,1,1,33.2,33.2,0.03736920777279521
90.0,6.5,5.5,3.0,3.0,3.0,Have certificate,Full,7.2,0,1,0,0,0,22.5,22.5,0.07142857142857142
40.0,4.5,5.5,5.0,3.0,4.0,Have certificate,Full,5.58,1,1,0,0,0,10.0,8.0,0.10975609756097561
100.0,5.0,7.5,3.0,3.0,3.0,Have certificate,Basic,6.05,0,0,0,0,0,25.0,25.0,0.04950495049504951
78.0,6.0,7.5,5.0,5.5,5.0,Have certificate,Unknown,9.7,0,0,0,0,0,12.0,13.0,0.0759493670886076
85.0,4.5,5.5,2.0,3.0,2.0,Have certificate,Full,8.65,1,1,0,0,0,21.25,28.333333333333332,0.05232558139534884
75.0,4.5,5.5,3.0,4.0,3.0,Have certificate,Full,8.6,1,1,0,0,0,15.0,18.75,0.05921052631578947
92.0,4.5,5.5,4.0,4.0,3.0,Have certificate,Unknown,8.6,1,1,0,0,0,18.4,23.0,0.04838709677419355
140.0,4.5,5.5,1.0,3.0,3.0,Unknown,Unknown,7.2,1,0,0,0,0,35.0,35.0,0.031914893617021274
55.0,4.5,5.5,4.0,4.0,3.0,Have certificate,Full,9.7,1,1,0,0,0,11.0,13.75,0.08035714285714286
80.0,4.5,7.5,2.0,3.0,3.0,Unknown,Unknown,5.5,1,0,0,0,0,20.0,20.0,0.05555555555555555
99.0,4.5,5.5,3.0,4.0,5.0,Have certificate,Full,10.0,1,1,0,0,0,19.8,16.5,0.045
60.0,4.5,5.5,5.0,5.5,4.0,Have certificate,Full,9.6,1,1,0,0,0,9.23076923076923,12.0,0.07377049180327869
60.0,5.0,7.5,5.0,5.0,5.5,Sale contract,Unknown,4.8,0,0,0,0,0,10.0,9.23076923076923,0.08196721311475409
55.0,4.5,5.5,3.0,4.0,3.0,Have certificate,Full,7.8,1,1,0,0,0,11.0,13.75,0.08035714285714286
40.0,4.5,5.5,5.0,5.0,3.0,Have certificate,Full,6.5,1,1,0,0,0,6.666666666666667,10.0,0.10975609756097561
60.0,4.5,3.5,5.0,4.0,4.0,Have certificate,Full,7.5,1,0,0,0,0,12.0,12.0,0.07377049180327869
55.0,4.5,5.5,5.0,5.5,4.0,Have certificate,Full,9.3,1,1,0,0,0,8.461538461538462,11.0,0.08035714285714286
45.5,4.5,5.0,4.0,4.0,3.0,Have certificate,Unknown,3.0,0,0,0,0,0,9.1,11.375,0.0967741935483871
90.0,4.5,5.5,4.0,3.0,3.0,Unknown,Unknown,9.7,1,1,0,1,1,22.5,22.5,0.04945054945054945
41.0,4.0,5.5,5.0,3.0,4.0,Have certificate,Full,5.78,0,1,0,0,0,10.25,8.2,0.09523809523809523
105.0,6.0,3.5,3.0,3.0,2.0,Have certificate,Basic,4.6,0,0,1,0,0,26.25,35.0,0.05660377358490566
95.0,5.0,7.5,3.0,2.0,2.0,Have certificate,Basic,5.0,0,0,1,0,0,31.666666666666668,31.666666666666668,0.052083333333333336
28.0,4.5,5.5,5.0,3.0,4.0,Have certificate,Full,4.3,1,1,0,0,0,7.0,5.6,0.15517241379310345
78.0,6.0,7.5,5.0,5.5,5.0,Have certificate,Full,8.1,0,0,0,0,0,12.0,13.0,0.0759493670886076
102.0,4.5,7.5,2.0,3.0,2.0,Unknown,Unknown,3.48,1,0,0,0,0,25.5,34.0,0.043689320388349516
50.0,4.5,5.5,6.0,4.0,4.0,Have certificate,Basic,9.0,1,1,0,0,0,10.0,10.0,0.08823529411764706
140.0,4.5,5.5,2.0,4.0,3.0,Unknown,Unknown,6.2,1,1,0,0,0,28.0,35.0,0.031914893617021274
106.0,5.0,5.0,3.0,2.0,1.5,Have certificate,Basic,1.35,0,0,1,0,0,35.333333333333336,42.4,0.04672897196261682
35.0,4.5,5.5,5.0,3.0,4.0,Have certificate,Basic,2.55,1,1,0,0,0,8.75,7.0,0.125
49.0,4.5,5.5,3.0,3.0,4.0,Have certificate,Unknown,6.9,1,1,0,0,0,12.25,9.8,0.09
26.0,3.2,4.0,2.0,2.0,2.0,Have certificate,Unknown,3.4,0,0,0,0,0,8.666666666666666,8.666666666666666,0.11851851851851852
30.0,3.8,3.5,5.0,3.0,4.0,Have certificate,Basic,3.85,0,0,0,0,0,7.5,6.0,0.12258064516129032
52.0,4.1,6.0,2.0,1.5,2.0,Have certificate,Unknown,7.4,0,0,0,0,0,20.8,17.333333333333332,0.07735849056603773
38.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Unknown,5.8,1,1,0,1,1,9.5,9.5,0.11538461538461539
66.0,4.5,5.5,3.0,4.0,3.0,Have certificate,Basic,8.99,1,1,0,0,0,13.2,16.5,0.06716417910447761
59.0,5.0,3.5,3.0,3.0,3.0,Have certificate,Basic,9.0,0,0,0,1,1,14.75,14.75,0.08333333333333333
103.0,5.3,4.0,3.0,5.0,3.0,Have certificate,Unknown,4.95,0,0,0,0,0,17.166666666666668,25.75,0.05096153846153846
38.0,5.0,3.5,5.0,3.0,3.0,Have certificate,Full,6.2,0,0,0,1,1,9.5,9.5,0.1282051282051282
115.0,5.0,7.5,2.0,3.0,3.0,Have certificate,Full,8.4,0,0,0,0,0,28.75,28.75,0.04310344827586207
80.0,4.5,7.5,3.0,4.0,5.0,Have certificate,Unknown,8.6,1,0,0,0,0,16.0,13.333333333333334,0.05555555555555555
70.0,4.5,5.5,5.0,4.0,4.0,Unknown,Unknown,6.0,1,1,0,0,0,14.0,14.0,0.06338028169014084
96.0,5.0,5.0,2.0,2.0,2.0,Unknown,Unknown,7.8,0,0,0,0,0,32.0,32.0,0.05154639175257732
110.0,5.5,7.5,3.0,5.5,5.5,Have certificate,Basic,5.8,0,0,0,0,0,16.923076923076923,16.923076923076923,0.04954954954954955
40.0,4.0,5.0,3.0,3.0,3.0,Have certificate,Basic,4.5,0,0,0,0,0,10.0,10.0,0.0975609756097561
60.0,4.0,7.0,3.0,4.0,5.5,Have certificate,Unknown,6.2,0,0,0,0,0,12.0,9.23076923076923,0.06557377049180328
60.0,3.5,5.5,4.0,4.0,5.5,Have certificate,Full,6.99,0,1,0,0,0,12.0,9.23076923076923,0.05737704918032787
40.0,4.0,4.0,5.0,4.0,3.0,Have certificate,Basic,8.6,0,0,0,0,0,8.0,10.0,0.0975609756097561
100.0,5.0,7.5,3.0,2.0,1.5,Have certificate,Basic,5.2,0,0,1,0,0,33.333333333333336,40.0,0.04950495049504951
90.0,6.5,7.5,3.0,1.5,3.0,Have certificate,Unknown,10.0,0,0,1,0,1,36.0,22.5,0.07142857142857142
90.0,6.0,7.5,2.0,2.0,2.0,Have certificate,Unknown,4.19,0,0,0,0,0,30.0,30.0,0.06593406593406594
140.0,4.5,5.5,1.0,2.0,2.0,Sale contract,Basic,6.35,1,1,0,0,0,46.666666666666664,46.666666666666664,0.031914893617021274
55.0,5.0,5.5,5.0,4.0,3.0,Have certificate,Unknown,9.26,0,1,0,0,0,11.0,13.75,0.08928571428571429
88.0,4.5,5.5,2.0,3.0,3.0,Have certificate,Full,5.85,1,1,0,0,0,22.0,22.0,0.05056179775280899
60.0,4.5,7.5,3.0,4.0,3.0,Have certificate,Full,7.2,1,0,0,0,0,12.0,15.0,0.07377049180327869
33.0,4.5,5.5,5.0,4.0,4.0,Have certificate,Full,3.55,1,1,0,0,0,6.6,6.6,0.1323529411764706
140.0,6.5,7.5,3.0,5.5,5.5,Have certificate,Basic,6.5,0,0,1,0,0,21.53846153846154,21.53846153846154,0.04609929078014184
57.8,6.3,5.5,3.0,3.0,3.0,Have certificate,Unknown,7.0,0,1,1,1,1,14.45,14.45,0.10714285714285715
49.4,4.5,5.5,3.0,1.5,1.5,Sale contract,Unknown,1.05,1,1,1,0,0,19.759999999999998,19.759999999999998,0.08928571428571429
72.0,4.0,4.0,4.0,3.0,4.0,Have certificate,Unknown,8.7,0,0,0,0,0,18.0,14.4,0.0547945205479452
44.0,4.0,5.0,3.0,2.0,2.0,Have certificate,Full,4.65,0,0,0,0,0,14.666666666666666,14.666666666666666,0.08888888888888889
140.0,4.5,7.5,5.0,3.0,3.0,Have certificate,Unknown,8.6,1,0,0,1,1,35.0,35.0,0.031914893617021274
128.0,5.5,6.0,1.0,3.0,3.0,Have certificate,Full,6.9,0,0,0,0,0,32.0,32.0,0.04263565891472868
104.0,6.5,5.5,2.0,3.0,2.0,Have certificate,Basic,4.65,0,1,0,0,0,26.0,34.666666666666664,0.06190476190476191
88.0,4.5,5.5,3.0,4.0,3.0,Unknown,Unknown,7.2,1,1,0,0,0,17.6,22.0,0.05056179775280899
100.0,4.0,6.0,3.0,3.0,3.0,Unknown,Unknown,9.2,0,0,0,1,1,25.0,25.0,0.039603960396039604
85.0,5.0,5.5,2.0,3.0,2.0,Unknown,Unknown,3.9,0,0,0,0,0,21.25,28.333333333333332,0.05813953488372093
32.0,4.5,5.5,4.0,3.0,4.0,Have certificate,Basic,7.3,1,1,0,0,0,8.0,6.4,0.13636363636363635
70.8,4.5,5.5,3.0,2.0,1.5,Have certificate,Full,3.65,1,1,1,0,0,23.599999999999998,28.32,0.06267409470752089
66.0,4.0,7.5,3.0,2.0,3.0,Have certificate,Unknown,3.7,0,0,1,0,1,22.0,16.5,0.05970149253731343
61.0,4.5,5.5,2.0,3.0,3.0,Unknown,Unknown,3.0,1,1,0,1,1,15.25,15.25,0.07258064516129033
70.0,4.5,5.5,4.0,5.5,5.0,Have certificate,Full,9.0,1,1,0,0,0,10.76923076923077,11.666666666666666,0.06338028169014084
89.0,5.0,5.5,4.0,4.0,3.0,Have certificate,Full,9.0,0,1,0,0,1,17.8,22.25,0.05555555555555555
49.0,3.5,3.5,5.0,5.5,4.0,Have certificate,Unknown,8.2,0,0,0,0,0,7.538461538461538,9.8,0.07
45.0,4.0,5.5,1.0,3.0,3.0,Have certificate,Unknown,3.3,0,1,0,1,1,11.25,11.25,0.08695652173913043
38.0,4.5,5.5,3.0,4.0,3.0,Have certificate,Basic,2.57,1,1,0,0,0,7.6,9.5,0.11538461538461539
36.0,4.5,5.5,6.0,5.5,5.0,Have certificate,Full,7.0,0,1,0,0,0,5.538461538461538,6.0,0.12162162162162163
86.0,5.0,7.5,3.0,3.0,2.0,Have certificate,Full,2.8,0,0,1,0,0,21.5,28.666666666666668,0.05747126436781609
39.0,6.5,5.5,5.0,3.0,3.0,Have certificate,Unknown,7.56,0,1,0,0,0,9.75,9.75,0.1625
54.0,3.8,5.5,3.0,3.0,4.0,Have certificate,Full,8.2,0,1,0,0,0,13.5,10.8,0.06909090909090909
64.0,4.5,4.0,2.0,3.0,3.0,Have certificate,Full,7.9,1,0,0,0,0,16.0,16.0,0.06923076923076923
45.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Unknown,10.0,1,1,0,1,1,11.25,11.25,0.09782608695652174
46.0,4.5,5.0,5.0,4.0,5.0,Have certificate,Full,5.25,1,0,0,0,0,9.2,7.666666666666667,0.09574468085106383
18.0,4.5,5.5,4.0,4.0,4.0,Have certificate,Basic,4.7,1,1,0,0,0,3.6,3.6,0.23684210526315788
30.0,3.4,5.5,6.0,3.0,3.0,Have certificate,Unknown,4.1,0,1,0,1,1,7.5,7.5,0.10967741935483871
62.0,4.5,7.5,3.0,3.0,3.0,Have certificate,Basic,2.97,1,0,0,0,0,15.5,15.5,0.07142857142857142
86.0,4.5,5.5,3.0,5.5,5.5,Have certificate,Full,7.55,1,1,1,0,0,13.23076923076923,13.23076923076923,0.05172413793103448
68.0,4.5,5.5,2.0,3.0,2.0,Have certificate,Unknown,5.8,1,1,0,0,0,17.0,22.666666666666668,0.06521739130434782
30.0,4.5,3.5,5.0,3.0,3.0,Unknown,Unknown,5.3,1,0,0,0,1,7.5,7.5,0.14516129032258066
85.6,4.0,5.5,3.0,4.0,5.0,Have certificate,Unknown,4.3,0,1,0,0,0,17.119999999999997,14.266666666666666,0.046189376443418015
79.2,4.5,5.5,3.0,2.0,3.0,Have certificate,Full,7.6,1,1,0,0,1,26.400000000000002,19.8,0.05610972568578553
60.0,4.0,7.5,2.0,2.0,2.0,Have certificate,Full,6.45,0,0,0,0,0,20.0,20.0,0.06557377049180328
70.0,4.5,7.5,3.0,5.0,5.0,Have certificate,Full,8.9,1,0,0,0,0,11.666666666666666,11.666666666666666,0.06338028169014084
48.0,4.0,6.0,4.0,4.0,4.0,Have certificate,Unknown,6.5,0,0,0,0,0,9.6,9.6,0.08163265306122448
59.7,4.5,5.0,3.0,3.0,4.0,Have certificate,Full,5.65,1,0,0,0,0,14.925,11.940000000000001,0.07413509060955518
36.0,4.7,5.5,5.0,3.0,3.0,Have certificate,Full,6.9,0,1,0,0,0,9.0,9.0,0.12702702702702703
100.0,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,6.5,1,1,1,1,1,25.0,25.0,0.04455445544554455
28.0,3.5,4.0,5.0,5.5,5.0,Have certificate,Full,6.8,0,0,0,0,0,4.3076923076923075,4.666666666666667,0.1206896551724138
77.0,4.5,4.0,4.0,3.0,3.0,Have certificate,Full,8.6,1,0,0,1,1,19.25,19.25,0.057692307692307696
40.0,4.0,5.5,5.0,5.0,2.0,Have certificate,Full,8.8,0,1,0,0,0,6.666666666666667,13.333333333333334,0.0975609756097561
104.5,5.0,5.5,2.0,3.0,2.0,Have certificate,Basic,6.0,0,1,0,1,0,26.125,34.833333333333336,0.04739336492890995
29.0,3.3,5.5,5.0,3.0,4.0,Have certificate,Unknown,1.75,0,1,0,0,0,7.25,5.8,0.11
134.0,4.0,5.5,3.0,3.0,3.0,Sale contract,Full,6.2,0,1,0,0,0,33.5,33.5,0.02962962962962963
72.0,4.5,7.5,4.0,5.0,4.0,Have certificate,Unknown,7.4,1,0,0,0,0,12.0,14.4,0.06164383561643835
125.0,5.0,4.0,2.0,4.0,2.0,Have certificate,Unknown,2.95,0,0,0,0,0,25.0,41.666666666666664,0.03968253968253968
44.0,4.0,5.0,3.0,3.0,3.0,Have certificate,Full,2.8,0,0,0,0,0,11.0,11.0,0.08888888888888889
62.0,4.0,4.0,5.0,5.5,5.5,Have certificate,Basic,8.2,0,0,0,0,0,9.538461538461538,9.538461538461538,0.06349206349206349
70.0,6.5,5.5,3.0,3.0,3.0,Sale contract,Unknown,9.99,0,1,1,1,1,17.5,17.5,0.09154929577464789
37.0,4.0,3.5,3.0,3.0,2.0,Have certificate,Basic,4.3,0,0,0,0,0,9.25,12.333333333333334,0.10526315789473684
45.0,4.0,5.5,5.0,3.0,3.0,Have certificate,Full,4.2,0,1,0,1,1,11.25,11.25,0.08695652173913043
116.2,6.5,4.0,1.0,3.0,3.0,Have certificate,Unknown,4.0,0,0,0,0,0,29.05,29.05,0.05546075085324232
45.0,4.5,5.5,6.0,4.0,4.0,Have certificate,Basic,6.75,1,1,0,0,0,9.0,9.0,0.09782608695652174
33.6,5.0,3.5,4.0,4.0,2.0,Have certificate,Full,5.35,0,0,0,0,0,6.720000000000001,11.200000000000001,0.1445086705202312
38.0,5.0,5.5,5.0,4.0,4.0,Have certificate,Basic,6.95,0,1,0,0,0,7.6,7.6,0.1282051282051282
50.0,4.0,3.5,4.0,5.0,4.0,Have certificate,Full,5.4,0,0,0,0,0,8.333333333333334,10.0,0.0784313725490196
78.0,4.2,7.5,1.0,1.5,1.5,Have certificate,Unknown,9.3,0,0,0,0,0,31.2,31.2,0.053164556962025315
38.0,4.5,5.5,5.0,5.5,3.0,Have certificate,Unknown,5.9,1,1,0,0,1,5.846153846153846,9.5,0.11538461538461539
